"ITEM_SK","TOTAL_REVENUE","BASKETS","DISTINCT_CUSTOMERS","AVERAGE_PRICE"
"15016564","945.46994","159","100","5.7471905974843"
"11744577","945.29000","365","103","2.5627945205479"
"11729533","945.28987","202","70","3.3706134079602"
"11660718","945.15000","250","149","3.4772800000000"
"11702704","945.02000","244","158","3.4742622950820"
"12787697","944.94992","140","62","6.3203806785714"
"11753862","944.88000","418","168","2.0044350961538"
"11674749","944.53911","95","40","8.9951494736842"
"12943312","944.32969","129","64","6.5643472656250"
"11742160","944.20000","298","162","1.5475838926174"
"11746582","944.03996","892","359","0.4238344537767"
"12892432","944.01000","256","116","3.5107031250000"
"14370462","943.81923","96","53","9.6454658684211"
"11666128","943.75999","214","124","4.1825351877934"
"11684879","943.50000","336","191","2.7754166666667"
"15180878","942.89999","359","183","2.4945809986034"
"11647740","942.88999","176","94","5.3593714000000"
"11701322","942.76000","429","191","2.1239627039627"
"11744728","942.69999","296","151","2.8402598813559"
"15058227","942.55983","166","101","5.0246381024096"
"15276094","941.99981","113","5","7.3952794955752"
"11833495","941.97987","228","90","3.0512279057018"
"11642924","941.13964","247","115","1.7474116920732"
"11842094","940.60941","98","53","9.4449941326531"
"14230611","940.56000","342","179","2.4776023391813"
"15016558","940.51992","155","98","5.7776126451613"
"11734117","940.20999","532","295","1.7193722504708"
"12828984","939.99906","96","65","9.3940878281250"
"11677605","939.97956","138","84","6.4719776811594"
"14230590","939.94000","279","137","3.2290681003584"
"13798017","939.67997","198","121","3.9994107348485"
"11674358","939.59000","394","135","2.3712722646310"
"14560229","939.46959","94","45","9.8347830319149"
"11684170","939.39984","137","65","6.2131867883212"
"15253077","939.31999","319","182","2.6031870376176"
"13797938","939.24993","207","107","4.1979547826087"
"12908173","938.89994","116","49","7.8094825258621"
"11704370","938.66989","173","96","4.9965500872093"
"13981096","938.64000","183","70","5.0894505494505"
"11742277","938.38999","326","144","2.7111383742331"
"13776497","938.22954","103","46","8.7934909951456"
"14106246","938.22000","322","91","2.4772274143302"
"11674597","937.83992","201","113","3.6731082212500"
"12788403","937.57989","143","96","6.1159437272727"
"13902665","936.88999","162","93","5.7524073765432"
"15580158","936.81999","399","145","2.3107621356784"
"11741777","936.61999","599","336","1.4176365642375"
"11666774","936.49999","217","137","4.2043317857143"
"11600316","936.26000","522","316","1.6284865900383"
"11703135","936.15000","275","96","3.2520146520147"
"14071328","936.11999","320","169","2.6869592398119"
"11667062","935.49996","166","120","5.2745781927711"
"12580025","935.09000","187","95","4.8670588235294"
"14405188","934.97997","267","152","3.1188345582707"
"14115942","934.73991","124","75","7.1350802822581"
"11674053","933.78999","165","71","5.7607926524390"
"15245352","933.49998","210","114","4.3336348809524"
"11658171","933.38999","201","109","4.3767166500000"
"11646627","932.42996","131","80","6.9523917175573"
"11746623","931.91000","249","165","3.5976305220884"
"12187242","931.63000","195","123","4.6926153846154"
"11761824","931.51992","103","42","8.7158819852941"
"14935375","931.43000","318","124","2.8794321766562"
"12788340","930.57958","141","62","3.6893420744681"
"11604874","930.44000","401","229","2.2296009975062"
"14471790","930.40993","146","97","6.1329449657534"
"12525806","930.09000","263","104","3.2395057034221"
"14020795","929.99907","93","47","9.8386998387097"
"11698941","929.99907","95","58","9.9999900000000"
"11632890","929.99907","94","57","9.9462266129032"
"11741400","929.95910","101","54","9.0399912626263"
"11692542","929.84000","831","88","0.8327196149218"
"15274867","929.62000","228","138","3.9066666666667"
"11649418","929.40998","205","119","4.3746503658537"
"11706360","929.29999","289","153","3.1695486024306"
"11661623","929.02995","249","104","3.5819555443548"
"11741013","928.96995","354","160","2.6249146448864"
"12457988","928.65000","235","123","3.9317446808511"
"11612938","928.64000","428","191","1.9935046728972"
"11682548","928.60988","175","69","4.7837330285714"
"11636986","928.52977","143","87","4.3251510804196"
"12811152","928.01997","191","68","4.5302966361257"
"11873420","927.84996","119","64","7.6289914285714"
"11617308","927.43000","280","194","3.0202857142857"
"12510341","927.36998","234","166","3.8872245815451"
"14339469","926.95000","242","152","3.5731404958678"
"11617359","926.94000","274","188","3.2010948905109"
"11611359","926.58000","434","193","2.0565357967667"
"11733397","926.50986","154","88","5.0950759068627"
"14319360","926.45998","167","116","5.4877843712575"
"12580111","926.38000","245","136","3.6793442622951"
"12786832","926.05000","197","101","4.7514213197970"
"14345183","925.77980","205","85","3.9007474756098"
"11643973","925.09979","135","75","6.2768261481481"
"12785632","924.91996","124","68","7.3968851024590"
"11873421","924.39966","94","50","9.6744646276596"
"11599878","924.06000","197","126","4.7604081632653"
"12811153","924.03996","182","78","4.4654944368132"
"12788497","923.63000","183","83","4.9380874316940"
"14490153","922.81999","247","119","3.2957084919028"
"11737042","922.67999","229","103","3.9344882894737"
"14571860","922.65991","163","77","5.3722696012270"
"14281203","922.21998","241","87","3.1290871161826"
"14565605","921.36968","99","56","9.0037344444444"
"14883806","921.07959","154","110","2.4564561922078"
"14942360","920.61994","188","90","4.5435105345745"
"15291184","920.54000","332","172","2.7426807228916"
"11642863","920.52998","277","170","3.0033694133574"
"12705432","919.99908","92","43","9.7282511413043"
"14509917","919.99908","93","59","9.3912949565217"
"14401954","919.91999","277","149","3.1085507942238"
"11663556","919.85999","397","162","2.2311139189873"
"11599750","919.75998","268","100","2.5776368003731"
"15165061","919.64943","92","63","9.8059722554348"
"15107901","919.59995","197","71","4.2990985714286"
"12514049","919.57998","144","84","6.3165277083333"
"11673864","919.41000","134","63","6.9128571428571"
"11661621","919.19996","210","104","4.3332380000000"
"11599283","919.17000","237","159","3.7878059071730"
"15720564","918.85999","207","105","4.1135265603865"
"11619558","918.69000","371","118","2.2143665768194"
"11610536","918.20999","225","128","3.8128592444444"
"11684875","917.99997","173","89","5.2196530924855"
"11735523","917.95999","529","311","1.6636861965974"
"11656094","917.82989","173","92","4.5525966947674"
"11668082","917.71998","336","179","1.8416019791045"
"11604382","917.40999","160","58","5.7070439937107"
"14878475","917.35000","224","126","3.7908705357143"
"15082470","917.22998","230","111","3.8414583035714"
"15236388","916.99999","363","174","2.2182320372928"
"11666547","916.98996","151","76","5.3675716225166"
"11903512","916.91000","303","145","2.6624752475248"
"14369153","916.85000","163","107","5.5636196319018"
"12788560","916.81926","95","58","9.3101344148936"
"12480417","916.78994","162","74","5.3405759567901"
"11776080","916.69000","296","71","2.7005762711864"
"11698997","915.96952","98","70","8.7258800765306"
"12856707","915.48999","151","87","5.9966887086093"
"11820938","915.39000","293","171","2.4153071672355"
"11599907","915.07998","164","111","5.4882926524390"
"11634193","914.81992","199","82","4.5535423366834"
"11686192","914.67000","278","153","2.7859205776173"
"11736331","914.43999","265","111","2.9824747348485"
"11683586","914.03996","170","92","5.2458578846154"
"11742891","913.53995","302","126","2.7497940343289"
"11781310","913.45000","254","145","3.3545669291339"
"15016566","913.44000","155","80","5.8609677419355"
"11706032","912.72996","163","64","4.8982207668712"
"14206652","912.34999","254","134","3.2314960531496"
"12856701","912.27000","195","96","4.6194871794872"
"12813029","912.07995","139","75","6.4281157608696"
"12751400","911.89000","292","111","3.0280641466186"
"11609318","911.20994","183","86","4.8618759836066"
"11954860","911.04000","318","175","2.7085849056604"
"11622125","910.24000","126","75","7.2241269841270"
"11701016","909.98910","201","48","4.4692658955224"
"14221887","909.82926","91","29","9.7453767362637"
"11683727","909.69000","152","71","6.0244370860927"
"15253116","909.54000","272","146","3.0590441176471"
"15253115","909.27998","223","85","3.7496561771300"
"11703718","908.78998","226","126","3.7324474211712"
"11743032","908.37000","224","126","3.9836830357143"
"11905538","908.01995","103","41","8.5730094660194"
"13008867","907.88000","341","186","2.4416129032258"
"11686508","907.79000","547","203","1.3585923217550"
"11631103","907.77995","205","64","3.3771241237745"
"12880468","907.66995","143","79","6.1725173076923"
"12786891","907.56997","188","75","4.5144503191489"
"11602861","907.03986","111","60","7.4094541090909"
"11673910","906.85997","120","80","7.6373107983193"
"12945956","906.79990","245","119","3.0869397889344"
"12820686","906.66988","155","90","5.4512333766234"
"11620654","906.55000","425","161","2.0677176470588"
"11668010","906.29997","308","177","2.3753138311688"
"15088080","905.99997","217","102","3.8643826736111"
"11705374","905.85000","299","201","3.0688590604027"
"14265129","905.64998","198","127","4.4527410786802"
"12903610","905.00996","156","66","5.6731408974359"
"11742529","904.81000","852","435","1.0255882352941"
"12493832","904.55997","173","61","5.0355231686047"
"12788006","904.46000","238","89","3.4479324894515"
"11658164","903.95999","191","98","4.3760175263158"
"12787798","903.42999","157","103","5.7098088853503"
"11731687","903.36999","208","94","4.1959775480769"
"11688335","903.17000","241","129","3.2595643153527"
"14395455","902.90999","155","91","5.6642580322581"
"11928322","902.54000","678","223","1.1240922619048"
"12833782","902.27000","229","125","3.9400436681223"
"13804712","902.11997","102","53","8.7586137376238"
"12729145","901.91000","318","139","2.7868238993711"
"11665600","901.71000","221","109","4.0494796380090"
"11643060","901.11000","528","304","1.4861553030303"
"14314515","900.96000","204","105","4.1131862745098"
"11605212","900.94000","225","107","3.9842222222222"
"14318898","900.64000","414","207","1.9916545893720"
"11659207","900.46998","237","121","3.3959212130802"
"12897323","900.39967","93","52","9.3053731720430"
"14094363","899.99910","90","43","9.9999900000000"
"14560820","899.99910","90","48","6.0930274166667"
"15642427","899.94000","263","140","3.3594252873563"
"11834435","899.74935","90","56","9.9416595000000"
"11641191","899.36000","784","301","1.0758695652174"
"11747523","899.25991","260","132","2.5915255615385"
"14995703","899.19000","235","141","3.5917021276596"
"15236384","899.00000","380","180","2.2242063492063"
"13798000","898.99996","154","95","5.6915583279221"
"11843611","898.49000","209","123","4.2709090909091"
"12560408","898.22974","103","61","8.4779588834951"
"11832835","897.81977","152","68","5.4752620230263"
"11744790","897.45999","221","111","3.8903333181818"
"15202733","896.84000","399","169","2.1627694235589"
"11691843","896.54986","109","74","7.5524458715596"
"11668052","896.53984","240","109","2.4209661187500"
"11780896","896.22998","190","93","4.5155087368421"
"12810669","896.14997","204","80","4.2949999261084"
"11661100","895.70998","161","77","5.4909523291925"
"14071326","895.52999","298","168","2.6562416023490"
"12785376","895.46000","186","96","4.5889784946237"
"11890423","895.44999","208","95","4.0692914492754"
"11684911","895.26999","345","205","1.6229951666638"
"11743441","895.19000","611","106","1.4119256198347"
"13028086","895.01000","403","219","2.2190818858561"
"11668091","894.75000","373","205","1.6271581769437"
"11855356","894.21999","178","99","4.9732022191011"
"15007551","893.72000","256","126","3.3586328125000"
"14883805","893.61978","183","120","2.0566527786885"
"11604878","893.57999","364","192","2.3634435227273"
"13810144","893.28999","266","189","3.2611069056604"
"11841041","893.22971","186","32","2.7357881801075"
"11921952","893.21000","149","63","5.9946979865772"
"12787952","893.15000","187","88","4.7521925133690"
"11881021","893.13997","346","128","2.5103815942029"
"12810717","892.67994","203","71","3.4244317970297"
"15016675","891.84996","162","91","5.3817900000000"
"11753873","891.65998","347","145","2.2030683911358"
"11605768","891.25983","118","59","6.7374004661017"
"12860036","890.55998","145","87","6.0269194827586"
"12191559","890.29986","317","122","1.6806473706625"
"14071331","890.06999","321","167","2.6867398040752"
"14065564","889.99911","90","55","9.8876305617978"
"11626275","889.99911","91","63","8.7006715714286"
"11745235","889.88000","391","264","1.8352827763496"
"11697146","889.84926","89","42","9.6612279775281"
"15611524","889.51997","261","153","3.0502435596154"
"13080552","889.36996","274","151","2.9923357299270"
"11749502","889.25986","138","65","5.9366661594203"
"11634020","889.05000","258","134","3.3557198443580"
"13902614","888.84998","497","243","1.2775806401210"
"11660502","888.58000","257","153","3.2274708171206"
"11749221","888.34924","110","62","7.6668116818182"
"11624659","888.24999","339","126","2.5603583136095"
"13011196","888.16999","273","144","2.9904029212454"
"12932807","888.02995","232","124","3.3148130531595"
"11675733","887.88999","114","81","7.8497367982456"
"12903134","887.34999","280","84","2.5153571383929"
"11747694","887.17999","184","92","4.8224725000000"
"12613435","886.88994","163","100","5.1284047392638"
"12840981","886.38986","116","55","7.0584632000000"
"11830165","886.25000","248","149","3.2287096774194"
"11632487","886.23999","720","290","0.9160817075209"
